경상남도,진주시,양식,바른돈카츠 초전점,,"경상남도 진주시 초전북로52번길 31-20, 1층(초전동)",돈카츠,3800,,,,,,
경상남도,진주시,양식,메이지,055-742-6797,경상남도 진주시 촉석로 192-2(대안동),돈가스덮밥,8000,등심돈가스,9000,안심돈가스,9000,,
경상남도,진주시,양식,갓튀긴바삭,055-748-0486,"경상남도 진주시 평거로13번길 25, 1층(평거동)",돈까스(테이크아웃),3500,,,,,,
경상남도,진주시,양식,왕돈까스,055-755-2098,경상남도 진주시 돗골로117번길 29-2(상평동),돈가스,8000,,,,,,
경상남도,김해시,양식,Dr.닭터,055-325-4234,경상남도 김해시 인제로200번길 3-7,양념스테이크,8000,치킨스테이크,8000,치킨치즈볶음밥,5000,,
경상남도,김해시,양식,코탈리(KOTAY),055-314-1452,경상남도 김해시 삼계로 145(삼계동),고르곤졸라피자,17000,목살필라프,13900,,,,
경상남도,밀양시,양식,하마돈까스,055-354-8807,경상남도 밀양시 미리벌로2길 17 (삼문동),일반돈까스,7000,,,,,,
경상남도,거제시,양식,미식가의 부엌,0507-1488-0375,경상남도 거제시 장승로 103-1 (장승포동) 1층,일본카레덮밥,8000,해물장승포어묵우동,7500,,,,
경상남도,양산시,양식,까스방,055-387-6700,경상남도 양산시 양주2길 31-1(중부동),돈까스,8500,,,,,,
경상남도,양산시,양식,코끼리양분식,055-383-6787,경상남도 양산시 일동4길 2 (중부동) 코끼리양분식,돈까스,8000,우동,6000,,,,
경상남도,남해군,양식,큰별돈까스,0507-1490-0274,경상남도 남해군 남해읍 화전로38번길 9 큰별돈까스,큰별돈까스,7900,,,,,,
경상남도,합천군,양식,합천까스동,055-933-3024,경상남도 합천군 합천읍 동서로 83-1 한올타워 2층,알리오알리오,8900,경양식돈까스,9900,냉모밀,7900,즉석생우동,6900
경상남도,합천군,양식,예돈까스,055-931-2111,경상남도 합천군 합천읍 충효로 77-14,돈까스,9000,우동,7000,새우튀김,5000,감자고로케,5000
제주특별자치도,제주시,양식,제이학센,064-711-8616,"제주특별자치도 제주시 서해안로 232, 1층(도두일동)",한치해물토마토파스타,15000,딱새우크림파스타,15000,흑돼지로제파스타,15000,,
제주특별자치도,제주시,양식,고찌가게,,제주특별자치도 제주시 가령로4길 27 (이도이동) 1층 101호,함박스테이크,7000,오므라이스,6000,카레라이스,6000,,
제주특별자치도,제주시,양식,스토브온 제주,064-796-9871,제주특별자치도 제주시 한림읍 중산간서로 4062 나동 1층,마리나라 피자,7000,더블치즈 피자,9000,포테이토베이컨,10000,오리지날 피자,8000
제주특별자치도,제주시,양식,라라양식당,,"제주특별자치도 제주시 동광로 197, 1층 102호",크림 라이스,10900,오늘의 파스타,11900,,,,
제주특별자치도,제주시,양식,양식당,064-901-2234,"제주특별자치도 제주시 성화로5길 5, 1층 101호",알리오올리오,11000,토마토 파스타,13000,베이컨 크림 파스타,13000,고사리 오일 파스타,13000
제주특별자치도,제주시,양식,컬쳐드인더랩,,"제주특별자치도 제주시 승천로 81, 지하1층",고르곤피자,16000,유자샐러드,14000,소고기 볶음밥(2인분 이상),11000,,
제주특별자치도,서귀포시,양식,라피스,0507-1492-5223,제주특별자치도 서귀포시 홍중로 28-1,치즈토마토파스타,12900,베이컨크림파스타,12900,쉬림프투움바파스타,12900,,
제주특별자치도,서귀포시,양식,쉐프1192,064-783-1193,제주특별자치도 서귀포시 성산읍 환해장성로 465 쉐프 1192,,,,,,,,
